Epoch,Learner,Loss,Accuracy
0,0,1.2019613981246948,0.5777000188827515
0,1,1.193128228187561,0.588100016117096
0,2,1.215728759765625,0.569599986076355
0,3,1.254467248916626,0.5582000017166138
0,4,1.1974434852600098,0.5932000279426575
1,0,1.1926140785217285,0.5831000208854675
1,1,1.165376901626587,0.597599983215332
1,2,1.1987115144729614,0.5874999761581421
1,3,1.2425663471221924,0.5679000020027161
1,4,1.1825498342514038,0.5874999761581421
2,0,2.267462968826294,0.4226391911506653
2,1,2.3619940280914307,0.4424792230129242
2,2,2.0070383548736572,0.4312519133090973
2,3,2.0295357704162598,0.4217163920402527
2,4,2.08955454826355,0.4438634216785431
3,0,2.3336620330810547,0.3909006416797638
3,1,2.403327703475952,0.4040854275226593
3,2,2.3497862815856934,0.38774374127388
3,3,2.2271523475646973,0.3819870054721832
3,4,2.351168155670166,0.40835654735565186
4,0,2.5016160011291504,0.376086950302124
4,1,2.6120407581329346,0.3908695578575134
4,2,2.5139245986938477,0.36043477058410645
4,3,2.3516435623168945,0.35804349184036255
4,4,2.592268466949463,0.38369566202163696
5,0,2.621755838394165,0.3598039150238037
5,1,2.630496025085449,0.3686274588108063
5,2,2.531463861465454,0.3485293984413147
5,3,2.3869311809539795,0.3475490212440491
5,4,2.792147159576416,0.3480392098426819
6,0,2.549877166748047,0.34802472591400146
6,1,2.628384828567505,0.35823702812194824
6,2,2.459221839904785,0.33243751525878906
6,3,2.4028728008270264,0.32975006103515625
6,4,2.6269497871398926,0.33163127303123474
7,0,2.456342935562134,0.33651068806648254
7,1,2.5554263591766357,0.3474870026111603
7,2,2.4142322540283203,0.3235124349594116
7,3,2.2893757820129395,0.32524552941322327
7,4,2.5061135292053223,0.3396880328655243
8,0,2.5618224143981934,0.32304784655570984
8,1,2.6835031509399414,0.3346977233886719
8,2,2.757342576980591,0.30447104573249817
8,3,2.595305919647217,0.32525187730789185
8,4,2.6215503215789795,0.32588160037994385
9,0,2.64668345451355,0.30171820521354675
9,1,2.7239043712615967,0.3195876181125641
9,2,2.6632566452026367,0.30549827218055725
9,3,2.638911724090576,0.3061855733394623
9,4,2.9348747730255127,0.3158075511455536
10,0,2.8553900718688965,0.3022567629814148
10,1,2.986849546432495,0.3192748725414276
10,2,2.9823036193847656,0.28153902292251587
10,3,2.6414973735809326,0.28782832622528076
10,4,3.180595874786377,0.3044764995574951
11,0,2.756027936935425,0.30308955907821655
11,1,2.9048261642456055,0.29917871952056885
11,2,2.757277250289917,0.2811889052391052
11,3,2.6007919311523438,0.28627297282218933
11,4,2.844160795211792,0.3026984632015228
12,0,2.808701276779175,0.2841373682022095
12,1,3.026597499847412,0.3000817596912384
12,2,2.7481343746185303,0.2735077738761902
12,3,2.6750199794769287,0.29354047775268555
12,4,2.834580659866333,0.274325430393219
13,0,2.7864866256713867,0.28306764364242554
13,1,2.531856060028076,0.3059026300907135
13,2,2.7648138999938965,0.27962085604667664
13,3,2.706211566925049,0.2817750871181488
13,4,2.9332692623138428,0.2882378399372101
14,0,2.9692959785461426,0.2810068726539612
14,1,2.9106428623199463,0.28878718614578247
14,2,2.9107370376586914,0.2549199163913727
14,3,2.8652801513671875,0.26910755038261414
14,4,2.931560754776001,0.27597254514694214
15,0,2.7022855281829834,0.28404098749160767
15,1,2.9565277099609375,0.2723279595375061
15,2,2.644261121749878,0.26354318857192993
15,3,2.785532236099243,0.2723279595375061
15,4,3.0722134113311768,0.2806246876716614
16,0,2.7781870365142822,0.25641027092933655
16,1,2.8436665534973145,0.27128204703330994
16,2,2.4776980876922607,0.25128206610679626
16,3,2.7711074352264404,0.2507692277431488
16,4,2.909928321838379,0.26153847575187683
17,0,2.7273218631744385,0.25132274627685547
17,1,2.7091448307037354,0.2597883641719818
17,2,2.8450894355773926,0.24285714328289032
17,3,2.9942941665649414,0.23386242985725403
17,4,3.088524103164673,0.25555557012557983
18,0,2.4615862369537354,0.2607963979244232
18,1,2.6334493160247803,0.27313515543937683
18,2,2.475468635559082,0.2591138482093811
18,3,2.668306350708008,0.2529444694519043
18,4,2.6139135360717773,0.257431298494339
19,0,3.290588140487671,0.2425287365913391
19,1,3.0943603515625,0.274137943983078
19,2,2.9911510944366455,0.24367816746234894
19,3,2.9394567012786865,0.2591954171657562
19,4,2.871647596359253,0.2666666805744171
20,0,2.6013729572296143,0.24713683128356934
20,1,2.885270118713379,0.25557565689086914
20,2,2.752457618713379,0.24110910296440125
20,3,2.917999029159546,0.2380952388048172
20,4,2.7763943672180176,0.26160338521003723
21,0,2.5317792892456055,0.25826576352119446
21,1,2.935177803039551,0.253898948431015
21,2,2.9370598793029785,0.21147847175598145
21,3,2.7694244384765625,0.2339363694190979
21,4,2.88461971282959,0.23456020653247833
22,0,2.6069729328155518,0.25280529260635376
22,1,3.04193377494812,0.24752475321292877
22,2,2.614208698272705,0.24752475321292877
22,3,2.617093801498413,0.25280529260635376
22,4,2.6373538970947266,0.25610560178756714
23,0,2.5355517864227295,0.256766140460968
23,1,2.7131736278533936,0.2546842396259308
23,2,2.9541094303131104,0.2345593273639679
23,3,2.4889156818389893,0.26509368419647217
23,4,2.8338875770568848,0.26578766107559204
24,0,2.76788067817688,0.25089094042778015
24,1,2.9152252674102783,0.25445473194122314
24,2,2.7941770553588867,0.2416250854730606
24,3,2.867440938949585,0.2409123331308365
24,4,2.942248821258545,0.2516036927700043
25,0,2.8408398628234863,0.23830735683441162
25,1,2.8973195552825928,0.24498885869979858
25,2,2.686614990234375,0.22345954179763794
25,3,2.914372205734253,0.23682257533073425
25,4,2.985826015472412,0.23830735683441162
26,0,2.787353754043579,0.26769229769706726
26,1,2.842384099960327,0.2546153962612152
26,2,2.7245612144470215,0.23692308366298676
26,3,2.6350419521331787,0.24384614825248718
26,4,2.9028854370117188,0.2507692277431488
27,0,2.546365976333618,0.22834007441997528
27,1,2.795742988586426,0.24858298897743225
27,2,2.3519344329833984,0.22834007441997528
27,3,2.8002634048461914,0.22914980351924896
27,4,2.629105567932129,0.24858298897743225
28,0,3.076117515563965,0.19423867762088776
28,1,3.00523042678833,0.22386831045150757
28,2,2.7886970043182373,0.23045267164707184
28,3,2.8363497257232666,0.23127572238445282
28,4,2.947021484375,0.22057613730430603
29,0,3.2898004055023193,0.16054654121398926
29,1,3.308086633682251,0.190435528755188
29,2,2.7719764709472656,0.2126387655735016
29,3,3.2309911251068115,0.17591801285743713
29,4,3.3189985752105713,0.19214347004890442
30,0,2.6985511779785156,0.2240896373987198
30,1,2.801900863647461,0.23155929148197174
30,2,2.471229314804077,0.22969187796115875
30,3,2.662067413330078,0.21661998331546783
30,4,3.019275665283203,0.21288515627384186
31,0,2.943610429763794,0.198465958237648
31,1,2.988800525665283,0.2195589691400528
31,2,2.727069616317749,0.19463087618350983
31,3,2.8122146129608154,0.19654841721057892
31,4,2.833524703979492,0.22051773965358734
31,0,2.3469369411468506,0.33820000290870667
31,1,2.1552603244781494,0.39559999108314514
31,2,2.177532196044922,0.3402999937534332
31,3,2.2143948078155518,0.3467000126838684
31,4,2.2555835247039795,0.33320000767707825
